,,,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,404,7,,TOTAL.G-4.5,,1476,,TOTAL.G-4.1,,1212,,TOTAL.G-4.C,,771,,573,,,,,,,,,,,,,,,,,,,,
,,,411,7,,TOTAL.G-4,,7491,,DIFERENÇA.G.4.2-1,,66,,,,507,,66,,TOTAL.G-4,,7491,,,,,,,,,,,,,,,,
TOTAL.G-4.1,,,1212,,,,,,,,,,,,,,,,,TOTAL.G-3,,5366,,,,,,,,,,,,,,,,
,,,,,,,,,,TOTAL.G-4.3,,1344,,TOTAL.G-4.3,,1344,,573,,,,2125,,,,,,,,,,,,,,,,
,,,419,8,2,,,,,TOTAL.G-4.2,,1278,,TOTAL.G-4.C,,771,,507,,,,,,,,,,,,,,,,,,,,
,,,426,7,,,,,,DIFERENÇA.G.4.3-2,,66,,,,573,,66,,TOTAL.G-5,,9616,,,,,,,,,,,,,,,,
,,,433,7,,,,,,,,,,,,,,,,TOTAL.G-4,,7491,,,,,,,,,,,,,,,,
TOTAL.G-4.2,,,1278,,,,,,,TOTAL.G-4.4,,1410,,TOTAL.G-4.4,,1410,,507,,,,2125,,,,,,,,,,,,,,,,
,,,,,,,,,,TOTAL.G-4.3,,1344,,TOTAL.G-4.C,,771,,441,,,,,,,,,,,,,,,,,,,,
,,,441,8,3,,,,,DIFERENÇA.G.4.4-3,,66,,,,639,,66,,TOTAL.G-6,,11741,,,,,,,,,,,,,,,,
,,,448,7,,,,,,,,,,,,,,,,TOTAL.G-5,,9616,,,,,,,,,,,,,,,,
,,,455,7,,,,,,TOTAL.G-4.5,,1476,,TOTAL.G-4.5,,1476,,,,,,2125,,,,,,,,,,,,,,,,
TOTAL.G-4.3,,,1344,,,,,,,TOTAL.G-4.4,,1410,,TOTAL.G-4.C,,771,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DIFERENÇA.G.4.5-4,,66,,,,705,,,,TOTAL.G-7,,13866,,,,,,,,,,,,,,,,
,,,463,8,4,,,,,,,,,,,,,,,TOTAL.G-6,,11741,,,,,,,,,,,,,,,,
,,,470,7,,,,,,,,,,,,,,,,,,2125,,,,,,,,,,,,,,,,
,,,477,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL.G-4.4,,,1410,,,,,,,,,,,,,,,,,TOTAL.G-8,,15991,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,TOTAL.G-7,,13866,,,,,,,,,,,,,,,,
,,,485,8,5,,,,,,,,,,,,,,,,,2125,,,,,,,,,,,,,,,,
,,,492,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,499,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL.G-4.5,,,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUPO 05,,,,,,,,,,,,,,,,,,,,TOTAL.G-1,,1116,,,,,,,,,,,,,,,,
,,,,,,SOMA,,,,SUBTRAÇÕES,,,,,,,,,,TOTAL.G-2,,3241,,,,,,,,,,,,,,,,
,,,507,8,,TOTAL.G-5.C,,1021,,TOTAL.G-5.1,,1587,,TOTAL.G-5.1,,1587,,830,,TOTAL.G-3,,5366,,,,,,,,,,,,,,,,
,,,514,7,,TOTAL.G-5.1,,1587,,TOTAL.G-5.C,,1021,,TOTAL.G-5.C,,1021,,764,,TOTAL.G-4,,7491,,,,,,,,,,,,,,,,
TOTAL.G-5.C,,,1021,,,TOTAL.G-5.2,,1653,,DIFERENÇA.G.5.1-C,,566,,,,566,,66,,TOTAL.G-5,,9616,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-5.3,,1719,,,,,,,,,,,,TOTAL.G-6,,11741,,,,,,,,,,,,,,,,
,,,522,8,1,TOTAL.G-5.4,,1785,,TOTAL.G-5.2,,1653,,TOTAL.G-5.2,,1653,,764,,TOTAL.G-7,,13866,,,,,,,,,,,,,,,,
,,,529,7,,TOTAL.G-5.5,,1851,,TOTAL.G-5.1,,1587,,TOTAL.G-5.C,,1021,,698,,TOTAL.G-8,,15991,,,,,,,,,,,,,,,,
,,,536,7,,TOTAL.G-5,,9616,,DIFERENÇA.G.5.2-1,,66,,,,632,,66,,,,68428,,,,,,,,,,,,,,,,
TOTAL.G-5.1,,,1587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TOTAL.G-5.3,,1719,,TOTAL.G-5.3,,1719,,698,,,,,,,,,,,,,,,,,,,,
,,,544,8,2,,,,,TOTAL.G-5.2,,1653,,TOTAL.G-5.C,,1021,,632,,,,,,,,,,,,,,,,,,,,
,,,551,7,,,,,,DIFERENÇA.G.5.3-2,,66,,,,698,,66,,,,,,,,,,,,,,,,,,,,
,,,558,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL.G-5.2,,,1653,,,,,,,TOTAL.G-5.4,,1785,,TOTAL.G-5.4,,1785,,632,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TOTAL.G-5.3,,1719,,TOTAL.G-5.C,,1021,,566,,,,,,,,,,,,,,,,,,,,
,,,566,8,3,,,,,DIFERENÇA.G.5.4-3,,66,,,,764,,66,,,,,,,,,,,,,,,,,,,,
,,,573,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,580,7,,,,,,TOTAL.G-5.5,,1851,,TOTAL.G-5.5,,1851,,,,,,,,,,,,,,,,,,,,,,
TOTAL.G-5.3,,,1719,,,,,,,TOTAL.G-5.4,,1785,,TOTAL.G-5.C,,1021,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DIFERENÇA.G.5.5-4,,66,,,,830,,,,,,,,,,,,,,,,,,,,,,
,,,588,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,595,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,602,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL.G-5.4,,,1785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,610,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,617,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,624,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL.G-5.5,,,1851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUPO 06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,SOMA,,,,SUBTRAÇÕES,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,632,8,,TOTAL.G-6.C,,1271,,TOTAL.G-6.1,,1962,,TOTAL.G-6.1,,1962,,955,,,,,,,,,,,,,,,,,,,,
,,,639,7,,TOTAL.G-6.1,,1962,,TOTAL.G-6.C,,1271,,TOTAL.G-6.C,,1271,,889,,,,,,,,,,,,,,,,,,,,
TOTAL.G-6.C,,,1271,,,TOTAL.G-6.2,,2028,,DIFERENÇA.G.6.1-C,,691,,,,691,,66,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-6.3,,2094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,647,8,1,TOTAL.G-6.4,,2160,,TOTAL.G-6.2,,2028,,TOTAL.G-6.2,,2028,,889,,,,,,,,,,,,,,,,,,,,
,,,654,7,,TOTAL.G-6.5,,2226,,TOTAL.G-6.1,,1962,,TOTAL.G-6.C,,1271,,823,,,,,,,,,,,,,,,,,,,,
,,,661,7,,TOTAL.G-6,,11741,,DIFERENÇA.G.6.2-1,,66,,,,757,,66,,,,,,,,,,,,,,,,,,,,
TOTAL.G-6.1,,,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TOTAL.G-6.3,,2094,,TOTAL.G-6.3,,2094,,823,,,,,,,,,,,,,,,,,,,,
,,,669,8,2,,,,,TOTAL.G-6.2,,2028,,TOTAL.G-6.C,,1271,,757,,,,,,,,,,,,,,,,,,,,
,,,676,7,,,,,,DIFERENÇA.G.6.3-2,,66,,,,823,,66,,,,,,,,,,,,,,,,,,,,
,,,683,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL.G-6.2,,,2028,,,,,,,TOTAL.G-6.4,,2160,,TOTAL.G-6.4,,2160,,757,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TOTAL.G-6.3,,2094,,TOTAL.G-6.C,,1271,,691,,,,,,,,,,,,,,,,,,,,
,,,691,8,3,,,,,DIFERENÇA.G.6.4-3,,66,,,,889,,66,,,,,,,,,,,,,,,,,,,,
,,,698,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,705,7,,,,,,TOTAL.G-6.5,,2226,,TOTAL.G-6.5,,2226,,,,,,,,,,,,,,,,,,,,,,
TOTAL.G-6.3,,,2094,,,,,,,TOTAL.G-6.4,,2160,,TOTAL.G-6.C,,1271,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DIFERENÇA.G.6.5-4,,66,,,,955,,,,,,,,,,,,,,,,,,,,,,
,,,713,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,720,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,727,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL.G-6.4,,,2160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,735,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,742,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,749,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL.G-6.5,,,2226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUPO 07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,SOMA,,,,SUBTRAÇÕES,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,757,8,,TOTAL.G-7.C,,1521,,TOTAL.G-7.1,,2337,,TOTAL.G-7.1,,2337,,1080,,,,,,,,,,,,,,,,,,,,
,,,764,7,,TOTAL.G-7.1,,2337,,TOTAL.G-7.C,,1521,,TOTAL.G-7.C,,1521,,1014,,,,,,,,,,,,,,,,,,,,
TOTAL.G-7.C,,,1521,,,TOTAL.G-7.2,,2403,,DIFERENÇA.G.7.1-C,,816,,,,816,,66,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-7.3,,2469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,772,8,1,TOTAL.G-7.4,,2535,,TOTAL.G-7.2,,2403,,TOTAL.G-7.2,,2403,,1014,,,,,,,,,,,,,,,,,,,,
,,,779,7,,TOTAL.G-7.5,,2601,,TOTAL.G-7.1,,2337,,TOTAL.G-7.C,,1521,,948,,,,,,,,,,,,,,,,,,,,
,,,786,7,,TOTAL.G-7,,13866,,DIFERENÇA.G.7.2-1,,66,,,,882,,66,,,,,,,,,,,,,,,,,,,,
TOTAL.G-7.1,,,2337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TOTAL.G-7.3,,2469,,TOTAL.G-7.3,,2469,,948,,,,,,,,,,,,,,,,,,,,
,,,794,8,2,,,,,TOTAL.G-7.2,,2403,,TOTAL.G-7.C,,1521,,882,,,,,,,,,,,,,,,,,,,,
,,,801,7,,,,,,DIFERENÇA.G.7.3-2,,66,,,,948,,66,,,,,,,,,,,,,,,,,,,,
,,,808,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL.G-7.2,,,2403,,,,,,,TOTAL.G-7.4,,2535,,TOTAL.G-7.4,,2535,,882,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TOTAL.G-7.3,,2469,,TOTAL.G-7.C,,1521,,816,,,,,,,,,,,,,,,,,,,,
,,,816,8,3,,,,,DIFERENÇA.G.7.4-3,,66,,,,1014,,66,,,,,,,,,,,,,,,,,,,,
,,,823,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,830,7,,,,,,TOTAL.G-7.5,,2601,,TOTAL.G-7.5,,2601,,,,,,,,,,,,,,,,,,,,,,
TOTAL.G-7.3,,,2469,,,,,,,TOTAL.G-7.4,,2535,,TOTAL.G-7.C,,1521,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DIFERENÇA.G.7.5-4,,66,,,,1080,,,,,,,,,,,,,,,,,,,,,,
,,,838,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,845,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,852,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL.G-7.4,,,2535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,860,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,867,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,874,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL.G-7.5,,,2601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUPO 08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,SOMA,,,,SUBTRAÇÕES,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,882,8,,TOTAL.G-8.C,,1771,,TOTAL.G-8.1,,2712,,TOTAL.G-8.1,,2712,,1205,,,,,,,,,,,,,,,,,,,,
,,,889,7,,TOTAL.G-8.1,,2712,,TOTAL.G-8.C,,1771,,TOTAL.G-8.C,,1771,,1139,,,,,,,,,,,,,,,,,,,,
TOTAL.G-8.C,,,1771,,,TOTAL.G-8.2,,2778,,DIFERENÇA.G.8.1-C,,941,,,,941,,66,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-8.3,,2844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,897,8,1,TOTAL.G-8.4,,2910,,TOTAL.G-8.2,,2778,,TOTAL.G-8.2,,2778,,1139,,,,,,,,,,,,,,,,,,,,
,,,904,7,,TOTAL.G-8.5,,2976,,TOTAL.G-8.1,,2712,,TOTAL.G-8.C,,1771,,1073,,,,,,,,,,,,,,,,,,,,
,,,911,7,,TOTAL.G-8,,15991,,DIFERENÇA.G.8.2-1,,66,,,,1007,,66,,,,,,,,,,,,,,,,,,,,
TOTAL.G-8.1,,,2712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TOTAL.G-8.3,,2844,,TOTAL.G-8.3,,2844,,1073,,,,,,,,,,,,,,,,,,,,
,,,919,8,2,,,,,TOTAL.G-8.2,,2778,,TOTAL.G-8.C,,1771,,1007,,,,,,,,,,,,,,,,,,,,
,,,926,7,,,,,,DIFERENÇA.G.8.3-2,,66,,,,1073,,66,,,,,,,,,,,,,,,,,,,,
,,,933,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL.G-8.2,,,2778,,,,,,,TOTAL.G-8.4,,2910,,TOTAL.G-8.4,,2910,,1007,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TOTAL.G-8.3,,2844,,TOTAL.G-8.C,,1771,,941,,,,,,,,,,,,,,,,,,,,
,,,941,8,3,,,,,DIFERENÇA.G.8.4-3,,66,,,,1139,,66,,,,,,,,,,,,,,,,,,,,
,,,948,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,955,7,,,,,,TOTAL.G-8.5,,2976,,TOTAL.G-8.5,,2976,,,,,,,,,,,,,,,,,,,,,,
TOTAL.G-8.3,,,2844,,,,,,,TOTAL.G-8.4,,2910,,TOTAL.G-8.C,,1771,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DIFERENÇA.G.8.5-4,,66,,,,1205,,,,,,,,,,,,,,,,,,,,,,
,,,963,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,970,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,977,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL.G-8.4,,,2910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,985,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,992,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,999,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL.G-8.5,,,2976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Dividido por 66,,Dividido por 125,,Dividido por 375,,Dividido por 250,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-1.C,,21,"0,318181818181818",,"0,168",,"0,056",,"0,084",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-1.1,,87,"1,31818181818182",,"0,696",,"0,232",,"0,348",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-1.2,,153,"2,31818181818182",,"1,224",,"0,408",,"0,612",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-1.3,,219,"3,31818181818182",,"1,752",,"0,584",,"0,876",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-1.4,,285,"4,31818181818182",,"2,28",,"0,76",,"1,14",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-1.5,,351,"5,31818181818182",,"2,808",,"0,936",,"1,404",,"16,9090909090909","8,928","2,976","4,464",,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-2.C,,271,"4,10606060606061",,"2,168",,"0,722666666666667",,"1,084",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-2.1,,462,7,,"3,696",,"1,232",,"1,848",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-2.2,,528,8,,"4,224",,"1,408",,"2,112",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-2.3,,594,9,,"4,752",,"1,584",,"2,376",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-2.4,,660,10,,"5,28",,"1,76",,"2,64",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-2.5,,726,11,,"5,808",,"1,936",,"2,904",,"49,1060606060606","25,928","8,64266666666667","12,964",,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-3.C,,521,"7,89393939393939",,"4,168",,"1,38933333333333",,"2,084",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-3.1,,837,"12,6818181818182",,"6,696",,"2,232",,"3,348",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-3.2,,903,"13,6818181818182",,"7,224",,"2,408",,"3,612",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-3.3,,969,"14,6818181818182",,"7,752",,"2,584",,"3,876",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-3.4,,1035,"15,6818181818182",,"8,28",,"2,76",,"4,14",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-3.5,,1101,"16,6818181818182",,"8,808",,"2,936",,"4,404",,"81,3030303030304","42,928","14,3093333333333","21,464",,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-4.C,,771,"11,6818181818182",,"6,168",,"2,056",,"3,084",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-4.1,,1212,"18,3636363636364",,"9,696",,"3,232",,"4,848",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-4.2,,1278,"19,3636363636364",,"10,224",,"3,408",,"5,112",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-4.3,,1344,"20,3636363636364",,"10,752",,"3,584",,"5,376",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-4.4,,1410,"21,3636363636364",,"11,28",,"3,76",,"5,64",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-4.5,,1476,"22,3636363636364",,"11,808",,"3,936",,"5,904",,"113,5","59,928","19,976","29,964",,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-5.C,,1021,"15,469696969697",,"8,168",,"2,72266666666667",,"4,084",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-5.1,,1587,"24,0454545454545",,"12,696",,"4,232",,"6,348",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-5.2,,1653,"25,0454545454545",,"13,224",,"4,408",,"6,612",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-5.3,,1719,"26,0454545454545",,"13,752",,"4,584",,"6,876",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-5.4,,1785,"27,0454545454545",,"14,28",,"4,76",,"7,14",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-5.5,,1851,"28,0454545454545",,"14,808",,"4,936",,"7,404",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-6.C,,1271,"19,2575757575758",,"10,168",,"3,38933333333333",,"5,084",,"149,484848484848","78,928","26,3093333333333","39,464",,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-6.1,,1962,"29,7272727272727",,"15,696",,"5,232",,"7,848",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-6.2,,2028,"30,7272727272727",,"16,224",,"5,408",,"8,112",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-6.3,,2094,"31,7272727272727",,"16,752",,"5,584",,"8,376",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-6.4,,2160,"32,7272727272727",,"17,28",,"5,76",,"8,64",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-6.5,,2226,"33,7272727272727",,"17,808",,"5,936",,"8,904",,"177,893939393939","93,928","31,3093333333333","46,964",,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-7.C,,1521,"23,0454545454545",,"12,168",,"4,056",,"6,084",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-7.1,,2337,"35,4090909090909",,"18,696",,"6,232",,"9,348",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-7.2,,2403,"36,4090909090909",,"19,224",,"6,408",,"9,612",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-7.3,,2469,"37,4090909090909",,"19,752",,"6,584",,"9,876",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-7.4,,2535,"38,4090909090909",,"20,28",,"6,76",,"10,14",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-7.5,,2601,"39,4090909090909",,"20,808",,"6,936",,"10,404",,"210,090909090909","110,928","36,976","55,464",,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-8.C,,1771,"26,8333333333333",,"14,168",,"4,72266666666667",,"7,084",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-8.1,,2712,"41,0909090909091",,"21,696",,"7,232",,"10,848",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-8.2,,2778,"42,0909090909091",,"22,224",,"7,408",,"11,112",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-8.3,,2844,"43,0909090909091",,"22,752",,"7,584",,"11,376",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-8.4,,2910,"44,0909090909091",,"23,28",,"7,76",,"11,64",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL.G-8.5,,2976,"45,0909090909091",,"23,808",,"7,936",,"11,904",,"242,287878787879","127,928","42,6426666666667","63,964",,,,,,,,,,,,,,,,,,
